Date,Open,High,Low,Close,Adj Close,Volume
2025-06-26,1943.0,1977.5,1943.0,1976.5,1911.02490234375,30161700
2025-06-27,1978.0,2003.5,1965.5,1984.0,1918.2763671875,55914400
2025-06-30,2000.0,2003.5,1965.5,1983.0,1917.3095703125,45138300
2025-07-01,1971.0,1974.5,1947.0,1969.0,1903.7733154296875,37538500
2025-07-02,1969.0,1983.5,1960.0,1973.5,1908.124267578125,36491900
2025-07-03,1980.0,1986.5,1964.0,1986.5,1920.693603515625,27346100
2025-07-04,2003.5,2022.5,2001.0,2015.5,1948.73291015625,49668300
2025-07-07,2009.0,2019.5,1965.0,1969.0,1903.7733154296875,43315200
2025-07-08,1956.0,1979.0,1956.0,1967.0,1901.839599609375,37110400
2025-07-09,1980.0,1984.0,1964.0,1979.0,1913.4420166015625,27102200
2025-07-10,1976.0,1982.0,1963.5,1972.5,1907.1573486328125,36128100
2025-07-11,1980.0,2028.5,1978.0,2007.5,1940.9979248046875,61999500
2025-07-14,1988.0,2004.0,1978.5,1992.5,1926.4947509765625,32652500
2025-07-15,2004.5,2035.0,1992.5,1998.5,1932.2960205078125,36573700
2025-07-16,1989.0,1992.0,1968.0,1970.0,1904.740234375,36454200
2025-07-17,1972.0,1980.0,1966.0,1971.5,1906.1905517578125,24463800
2025-07-18,1981.0,1983.5,1967.0,1968.0,1902.8065185546875,27493000
2025-07-22,1981.0,2009.5,1976.0,2000.0,1933.746337890625,36368500
2025-07-23,2044.5,2118.0,2040.0,2097.5,2028.0164794921875,93269300
2025-07-24,2143.0,2179.0,2136.5,2171.5,2099.565185546875,69111100
2025-07-25,2153.5,2166.5,2142.0,2157.0,2085.54541015625,38320900
2025-07-28,2150.0,2156.0,2101.0,2105.5,2035.7515869140625,39535800
2025-07-29,2098.0,2099.5,2067.0,2071.5,2002.8778076171875,28810600
2025-07-30,2080.0,2092.0,2064.0,2089.0,2019.7979736328125,23567400
2025-07-31,2084.0,2113.0,2077.0,2110.5,2040.5858154296875,32029400
2025-08-01,2080.0,2139.5,2071.0,2127.0,2056.539306640625,43624900
2025-08-04,2045.0,2049.5,2021.0,2047.0,1979.189453125,62389500
2025-08-05,2050.0,2069.5,2030.0,2059.5,1991.2752685546875,44850300
2025-08-06,2065.5,2085.0,2060.0,2077.5,2008.6790771484373,31012900
2025-08-07,2078.5,2122.0,2075.5,2116.0,2045.9036865234373,38214000
2025-08-08,2128.0,2153.0,2116.0,2129.5,2058.956298828125,45279500
2025-08-12,2164.5,2237.0,2158.5,2223.5,2149.842529296875,88935600
2025-08-13,2240.0,2248.5,2198.0,2224.0,2150.325927734375,55468500
2025-08-14,2206.5,2254.0,2201.0,2239.5,2165.3125,54772200
2025-08-15,2270.0,2374.5,2269.0,2374.0,2295.35693359375,94870900
2025-08-18,2352.5,2356.5,2313.5,2313.5,2236.861083984375,53442600
2025-08-19,2314.0,2315.0,2248.0,2252.5,2177.8818359375,52086400
2025-08-20,2260.0,2284.0,2228.5,2262.0,2187.0673828125,36596800
2025-08-21,2259.0,2273.0,2244.0,2254.5,2179.815673828125,24823600
2025-08-22,2279.5,2291.0,2263.0,2291.0,2215.1064453125,30815700
2025-08-25,2322.0,2323.5,2278.0,2288.5,2212.689453125,32120800
2025-08-26,2278.0,2292.0,2263.5,2272.0,2196.73583984375,33503900
2025-08-27,2270.0,2275.0,2247.0,2249.5,2174.981201171875,26618400
