Date,Open,High,Low,Close,Adj Close,Volume
2025-06-26,8525.0,8650.0,8525.0,8650.0,8232.79296875,117281700
2025-06-30,8575.0,8825.0,8550.0,8675.0,8256.5869140625,185441800
2025-07-01,8750.0,8775.0,8600.0,8700.0,8280.3818359375,82364500
2025-07-02,8575.0,8675.0,8575.0,8675.0,8256.5869140625,68545100
2025-07-03,8700.0,8750.0,8600.0,8600.0,8185.20458984375,50370800
2025-07-04,8650.0,8700.0,8550.0,8650.0,8232.79296875,43593300
2025-07-07,8625.0,8650.0,8550.0,8625.0,8208.9990234375,49936900
2025-07-08,8550.0,8600.0,8425.0,8500.0,8090.02783203125,215611000
2025-07-09,8500.0,8550.0,8450.0,8500.0,8090.02783203125,94459300
2025-07-10,8525.0,8650.0,8500.0,8600.0,8185.20458984375,111769400
2025-07-11,8575.0,8675.0,8575.0,8625.0,8208.9990234375,135986500
2025-07-14,8650.0,8675.0,8450.0,8525.0,8113.82177734375,125196000
2025-07-15,8600.0,8600.0,8475.0,8550.0,8137.6162109375,77219300
2025-07-16,8550.0,8600.0,8500.0,8525.0,8113.82177734375,97475300
2025-07-17,8500.0,8550.0,8500.0,8525.0,8113.82177734375,86016400
2025-07-18,8550.0,8575.0,8425.0,8425.0,8018.6455078125,80432200
2025-07-21,8450.0,8500.0,8375.0,8450.0,8042.43896484375,95383500
2025-07-22,8450.0,8475.0,8400.0,8400.0,7994.85107421875,77981700
2025-07-23,8450.0,8500.0,8400.0,8425.0,8018.6455078125,70969500
2025-07-24,8475.0,8550.0,8450.0,8500.0,8090.02783203125,138256800
2025-07-25,8500.0,8525.0,8450.0,8450.0,8042.43896484375,58682800
2025-07-28,8625.0,8625.0,8475.0,8500.0,8090.02783203125,99484300
2025-07-29,8500.0,8500.0,8375.0,8400.0,7994.85107421875,104240300
2025-07-30,8475.0,8475.0,8325.0,8375.0,7971.056640625,98098100
2025-07-31,8350.0,8375.0,8250.0,8275.0,7875.8798828125,206006300
2025-08-01,8400.0,8425.0,8300.0,8300.0,7899.673828125,86196100
2025-08-04,8325.0,8350.0,8275.0,8275.0,7875.8798828125,49054500
2025-08-05,8350.0,8450.0,8325.0,8425.0,8018.6455078125,69475900
2025-08-06,8425.0,8425.0,8300.0,8300.0,7899.673828125,56325400
2025-08-07,8325.0,8350.0,8300.0,8300.0,7899.673828125,43621300
2025-08-08,8325.0,8400.0,8300.0,8300.0,7899.673828125,68378700
2025-08-11,8500.0,8550.0,8425.0,8550.0,8137.6162109375,128561300
