Date,Open,High,Low,Close,Adj Close,Volume
2025-06-26,2441.0,2462.0,2434.0,2456.5,2383.780029296875,27545800
2025-06-27,2499.0,2551.5,2486.5,2527.0,2452.19287109375,33017800
2025-06-30,2535.0,2538.0,2490.0,2493.0,2419.199462890625,29284500
2025-07-01,2490.0,2493.0,2447.5,2453.0,2380.383544921875,24298200
2025-07-02,2450.0,2480.5,2443.0,2465.5,2392.513427734375,24281200
2025-07-03,2465.5,2540.0,2448.5,2511.5,2437.15185546875,34098600
2025-07-04,2524.0,2529.5,2479.0,2484.5,2410.950927734375,19876900
2025-07-07,2500.0,2502.0,2442.0,2453.5,2380.86865234375,20788700
2025-07-08,2456.0,2486.0,2451.5,2465.0,2392.0283203125,32336400
2025-07-09,2499.0,2533.5,2478.5,2487.5,2413.8623046875,31320400
2025-07-10,2479.0,2482.5,2463.0,2473.5,2400.27685546875,26257000
2025-07-11,2501.5,2524.5,2477.0,2508.0,2433.75537109375,25922800
2025-07-14,2512.0,2543.5,2509.0,2531.5,2456.559814453125,16698800
2025-07-15,2550.0,2563.0,2520.5,2532.0,2457.044921875,21037000
2025-07-16,2547.5,2547.5,2505.0,2509.5,2435.2109375,17977300
2025-07-17,2500.0,2520.5,2495.5,2520.5,2445.88525390625,16570200
2025-07-18,2528.0,2528.5,2501.0,2516.0,2441.5185546875,12975500
2025-07-22,2496.5,2518.5,2471.0,2496.5,2422.595703125,22144000
2025-07-23,2660.0,2905.0,2636.0,2854.5,2769.998046875,184109600
2025-07-24,2850.0,2897.5,2823.5,2844.5,2760.2939453125,76238500
2025-07-25,2816.0,2830.0,2768.0,2787.0,2704.49609375,36978000
2025-07-28,2809.0,2818.5,2780.0,2805.0,2721.963134765625,28105100
2025-07-29,2780.0,2783.5,2729.0,2741.5,2660.343017578125,24229100
2025-07-30,2740.0,2756.5,2707.5,2743.5,2662.283935546875,22891900
2025-07-31,2750.0,2756.5,2694.0,2696.5,2616.67529296875,31733900
2025-08-01,2715.0,2745.0,2704.0,2724.5,2643.846435546875,28121900
2025-08-04,2642.0,2685.0,2640.5,2675.0,2595.811767578125,24277700
2025-08-05,2671.5,2701.0,2654.0,2679.0,2599.693115234375,19623500
2025-08-06,2705.0,2750.5,2699.0,2721.0,2640.449951171875,24559800
2025-08-07,2723.0,2741.0,2655.5,2680.0,2600.66357421875,55966800
2025-08-08,2699.5,2804.5,2686.5,2773.0,2690.910400390625,52683900
2025-08-12,2802.0,2868.0,2791.0,2855.0,2770.483154296875,41157800
2025-08-13,2899.5,2926.0,2865.0,2875.0,2789.89111328125,35352300
2025-08-14,2850.0,2856.0,2805.0,2805.0,2721.963134765625,21262700
2025-08-15,2855.0,2866.0,2841.0,2854.0,2769.5126953125,20036900
2025-08-18,2864.0,2905.0,2858.0,2903.0,2817.06201171875,22691000
2025-08-19,2942.0,2978.0,2911.5,2925.0,2838.410888671875,28833900
2025-08-20,2940.0,2982.0,2924.0,2937.0,2850.0556640625,22852700
2025-08-21,2936.0,2937.0,2897.0,2904.0,2818.032470703125,15393500
2025-08-22,2926.0,2943.0,2898.5,2943.0,2855.8779296875,17269600
2025-08-25,2993.0,3010.0,2923.0,2940.0,2852.966796875,19219100
2025-08-26,2940.0,2953.5,2891.5,2898.5,2812.695556640625,24050800
2025-08-27,2903.0,2911.5,2877.0,2904.5,2818.517822265625,15271700
2025-08-28,2901.0,2925.0,2887.0,2919.0,2832.588623046875,21577200
2025-08-29,2904.5,2911.0,2866.0,2873.0,2787.9501953125,22056600
2025-09-01,2872.0,2886.0,2845.0,2858.5,2773.87939453125,14369100
2025-09-02,2858.0,2882.0,2843.5,2869.0,2784.068603515625,16428500
2025-09-03,2855.0,2877.0,2841.0,2851.5,2767.086669921875,22723600
2025-09-04,2874.0,2915.0,2866.5,2905.0,2819.0029296875,20172300
